Whse,Item Code,Item Description,On Hand,On Cons,Total
060,LG739541,BATTERY CHAMBER CPL STD REF,0.0000,0.0000,0.00
060,LG739548,LABEL GPS1200,0.0000,0.0000,0.00
060,LG739633,V-BELT,0.0000,0.0000,0.00
060,LG739854,RUGBY 400DG REMOTE CONTROL,0.0000,0.0000,0.00
060,LG739855,Leica NiMH Battery Pack 9Ah for Rugby 300 / 400 Series **,0.0000,0.0000,0.00
060,LG739870,Rugby Scope & Mounting Assembly for 300 / 400 **,0.0000,0.0000,0.00
060,LG740307,Leica Carry Bag for Digicat System** REFER LG850276 **,0.0000,0.0000,0.00
060,LG740566,Rugby 100LR with Rod-Eye Classic & NIMH Battery**,0.0000,0.0000,0.00
060,LG741349,Leica NiMH Charger for Rugby 300 / 400 Series,0.0000,0.0000,0.00
060,LG741495,Leica GTS21 2nd Keyboard for TPS800 **,0.0000,0.0000,0.00
060,LG741679,Leica SmartWorx TPS1200 Appl. MGuide,0.0000,0.0000,0.00
060,LG741754,Rugby 300SG with Rod-Eye Pro & NiMH Battery**,0.0000,0.0000,0.00
060,LG741868,Leica Sprinter 200M Digital Level**,0.0000,0.0000,0.00
060,LG741882,Leica GSS111 Barcode Staff 5m / 4 Sections for Sprinter,2.0000,0.0000,2.00
060,LG741964,RH1200 Radio Handle **,0.0000,0.0000,0.00
060,LG741965,Leica GAD104 SmartAntenna Adapter **,0.0000,0.0000,0.00
060,LG742005,Leica GHT53 Holder for GPS1200 Wall,0.0000,0.0000,0.00
060,LG742006,"Leica GAD103 1/4"" to Leica Spigot / Stub Adapter (ideal for GRZ101 Mini Prism)",0.0000,0.0000,0.00
060,LG742007,Leica GHT52 Clamp for GHT39 to pole **,0.0000,0.0000,0.00
060,LG742090,CASE EXCL LINING INSERTS,0.0000,0.0000,0.00
060,LG742329,Leica GMP112 30cm Pole Extension with Mini-Reflector GMP111,0.0000,0.0000,0.00
060,LG742440,Leica MC200 Depthmaster with Magnetic Bracket **,0.0000,0.0000,0.00
060,LG742442,Leica SmartWorx TPS1200 Appl. Hidden Point,0.0000,0.0000,0.00
060,LG742537,Leica Sprinter Measuring Stick **,0.0000,0.0000,0.00
060,LG742616,LEICA GEO OFFICE TOOLS VERS CD **,0.0000,0.0000,0.00
060,LG743034,MVC1200 VALVE CABLE 1CYL 3m **,0.0000,0.0000,0.00
060,LG743282,Leica GAT1202 SmartStation Antenna **,0.0000,0.0000,0.00
060,LG743503,"Leica GAD105 1/4"" to Leica Spiggot Adapter (Ideal for GMP111 / GMP111-0 Mini Prisms)",0.0000,0.0000,0.00
060,LG743504,Leica GVO13 Solar Filter,0.0000,0.0000,0.00
060,LG744501,Leica GDZ66 Back Strap for Container,0.0000,0.0000,0.00
060,LG744701,Leica SmartWorx TPS1200 Appl. Monitoring,0.0000,0.0000,0.00
060,LG744732,INTERNAL MEMORY 32MB **,0.0000,0.0000,0.00
060,LG744793,Leica SwitchBox for TPS and GeoMoS,0.0000,0.0000,0.00
060,LG744958,UPGRADE TPS1200 T SCR FACE 1+2,0.0000,0.0000,0.00
060,LG745501,RX1250X WinCE SYSTEM 1200 Controller **,0.0000,0.0000,0.00
060,LG745592,Leica SmartWorx RX1250 Appl. Reference Line,0.0000,0.0000,0.00
060,LG745596,Leica SmartWorx RX1250 Appl. DTM Stakeout,0.0000,0.0000,0.00
060,LG745597,Leica SmartWorx RX1250 Appl. Reference Plane,0.0000,0.0000,0.00
060,LG745598,Leica SmartWorx RX1250 Appl. RoadRunner,0.0000,0.0000,0.00
060,LG745995,Leica MCF1000 Industrial Grade CompactFlash Card 1GB,2.0000,0.0000,2.00
060,LG746157,Leica IR Remote Control for Piper 100 / Piper 200,0.0000,0.0000,0.00
060,LG746158,Leica Trivett Assembly with Mounting Bracket for Piper 100 / Piper 200,0.0000,0.0000,0.00
060,LG746159,Leica Trivet Mounting Bracket for Piper 100 / 200,0.0000,0.0000,0.00
060,LG746160,Leica Optical Scope & Mount Assembly for Piper 100 / 200 Pipe Lasers,1.0000,0.0000,1.00
060,LG746161,"Leica Piper - Foot 6"" / 150mm for Piper 100 / 200 (Single)",4.0000,0.0000,4.00
060,LG746162,"Leica Piper - Foot 8"" / 200mm for Piper 100 / 200 (Single)",8.0000,0.0000,8.00
060,LG746163,"Leica Piper - Foot 9"" / 225mm for Piper 100 / 200 (Single)",4.0000,0.0000,4.00
060,LG746164,"Leica Piper Foot 10"" / 250mm for Piper 100 / 200 (Single)",8.0000,0.0000,8.00
060,LG746165,"Leica Piper - Foot 12"" / 300mm for Piper 100 / 200 (Single)",1.0000,0.0000,1.00
060,LG746299,CABLE FLAT 25PIN 1.0MM PITCH,0.0000,0.0000,0.00
060,LG746613,Leica GSS112 Barcode Staff 4m / 4 Sections for Sprinter**,0.0000,0.0000,0.00
060,LG746696,RETAINING PLATE GHT56 **,0.0000,0.0000,0.00
060,LG747096,Leica GHT56 Holder for RX1250 + GFU **,0.0000,0.0000,0.00
060,LG747097,Leica GFU23 Radio modem for GHT56 **,0.0000,0.0000,0.00
060,LG747322,RX1250 SURVEY FUNC (SW) instl,0.0000,0.0000,0.00
060,LG747324,Leica GVP636 Hard Container for System 1200 - 754598 **,0.0000,0.0000,0.00
060,LG747353,MMM200 1m Aluminium Rigid Mast **,0.0000,0.0000,0.00
060,LG747815,Leica GAT15 Radio Antenna for GFU23,0.0000,0.0000,0.00
060,LG747816,RX1250T WinCE Sys 1200 Controller**,0.0000,0.0000,0.00
060,LG747817,Leica GHT57 Bracket to Mount GHT56 and RX1250 to a Tripod**,0.0000,0.0000,0.00
060,LG747832,BUILDER R200M SET 6 EDM THE **,0.0000,0.0000,0.00
060,LG747895,Leica GLI115 Clip-On Bubble for GLS115,0.0000,0.0000,0.00
060,LG747956,Leica GX1230 GG GPS/GLONASS System **,0.0000,0.0000,0.00
060,LG747957,Leica ATX1230 GG GPS/GLONASS Antenna **,0.0000,0.0000,0.00
060,LG747958,Leica AX1202 GG GPS/GLONASS Antenna **,0.0000,0.0000,0.00
060,LG748102,GRX1200 GG PRO RECEIVER **,0.0000,0.0000,0.00
060,LG748380,BATTERY COMPTM COVER CPL RX122,0.0000,0.0000,0.00
060,LG748414,RX900 WIN CE GPS900 CONTROLL**,0.0000,0.0000,0.00
060,LG748415,ATX900 L1/L2 GPS ANT GPS900 **,0.0000,0.0000,0.00
060,LG748417,Leica GHT58 Tripod Bracket,0.0000,0.0000,0.00
060,LG748418,Leica GEV205 1.8m Y-Cable for GPS900,0.0000,0.0000,0.00
060,LG748471,Leica Builder Carpet**,0.0000,0.0000,0.00
060,LG748488ARC,Leica GEV206 Cable for RS232/RS485 0.08m **,0.0000,0.0000,0.00
060,LG748670,CARRYING CASE LATCH,0.0000,0.0000,0.00
060,LG748704,Leica Piper 100 Red Beam Pipe Laser Package,0.0000,0.0000,0.00
060,LG748710,Leica Piper 200 Red Beam Pipe Laser Package,0.0000,0.0000,0.00
060,LG748775,"Leica PTC100 Target Assembly 4"" / 100mm for Piper 100 / 200",1.0000,0.0000,1.00
060,LG748787,MMB223 RAM Bracket with Screws **,0.0000,0.0000,0.00
060,LG748809,Leica Builder Flat Prism Set**,0.0000,0.0000,0.00
060,LG748809K,Leica Builder Flat Prism Set,0.0000,0.0000,0.00
060,LG748836,Leica SmartWorx RX1250 Appl. Cross Section,0.0000,0.0000,0.00
060,LG748888,Leica GDF111-1 Tribrach Without Optical Plummet **,0.0000,0.0000,0.00
060,LG748967,Leica GLS105 Telescopic Reflector Pole (2.11m) **,0.0000,0.0000,0.00
060,LG748997,Leica RX900 Appl. RTK Update Rate 0.2,0.0000,0.0000,0.00
060,LG748999,Leica CS09 RTK baseline length 5km,0.0000,0.0000,0.00
060,LG749005,Leica RX900/CS09 Appl. Reference Line,0.0000,0.0000,0.00
060,LG749035,Leica MPH1 Robust Prism Holder **,0.0000,0.0000,0.00
060,LG749279,Leica GEV208 Power Supply Unit **,0.0000,0.0000,0.00
060,LG749764,BUCKET SENSOR XY-CONNECTOR **,0.0000,0.0000,0.00
060,LG749980,Leica MMB226 Adapter for Excavator Mast**,0.0000,0.0000,0.00
060,LG750073,Leica GEV212 Interface Cable 5m,1.0000,0.0000,1.00
060,LG750242,Leica GFU24 Siemens MC75 Module **,0.0000,0.0000,0.00
060,LG750925,CLOSING PIECE CPL,0.0000,0.0000,0.00
060,LG751099,CASE W/O INSERTS ORANGE (023),0.0000,0.0000,0.00
060,LG751186,Leica GLONASS for RX1250 and GX1230,0.0000,0.0000,0.00
060,LG751225,GSW567 GLONASS OPTION,0.0000,0.0000,0.00
060,LG751318,Endcover for Disto A6**,0.0000,0.0000,0.00
060,LG752021,Leica Steel Point Tip for GLS111 / GLS112 Prism Pole,0.0000,0.0000,0.00
060,LG752215,Leica GSW578 FTP Push a.RINEX Option for GRX1200,0.0000,0.0000,0.00
060,LG752216,Leica GSW579 Campaign Option for GRX1200,0.0000,0.0000,0.00
060,LG752292,"Leica GLS30 2m Telescopic Carbon Fibre GNSS / Prism Pole with 5/8"" Thread",0.0000,0.0000,0.00
060,LG752295,CONTAINER INSERTS FOR GPS1200,0.0000,0.0000,0.00
060,LG752847,RX1250Xc WinCE Sys 1200 CONTR **,0.0000,0.0000,0.00
060,LG752848,RX1250Tc WinCE Sys 1200 CONTR **,0.0000,0.0000,0.00
060,LG753221,MNA1202 GG ROBUST ANTENNA**,0.0000,0.0000,0.00
060,LG753449,DIGICAT 100/200 CASE FOOT ASS,0.0000,0.0000,0.00
060,LG753492,Leica GPR113 Circular Prism With Holder (No Target Plate),3.0000,0.0000,3.00
060,LG753895,Leica GVP639 Carry Case for GPS900 **,0.0000,0.0000,0.00
060,LG754306,TCA1201+ TOTAL STATION **,0.0000,0.0000,0.00
060,LG754312S,Leica TCRA1203+ R400 3 + Side Cover Total Station**,0.0000,0.0000,0.00
060,LG754313,TCRA1202+ R400 TOTAL STATION **,0.0000,0.0000,0.00
060,LG754314S,TCRA1201+ R400 TOTAL STATION **,0.0000,0.0000,0.00
060,LG754315S,TCRA1205+ R1000 5 +SIDE COVER **,0.0000,0.0000,0.00
060,LG754316S,TCRA1203+ R1000 3 +SIDE COVER **,0.0000,0.0000,0.00
060,LG754318S,TCRA1201+ R1000 + SIDE COVER **,0.0000,0.0000,0.00
060,LG754319S,Leica TCRP1205+ R400 Total Station**,0.0000,0.0000,0.00
060,LG754320S,Leica TCRP1203+ R400 with Side Cover Total Station**,0.0000,0.0000,0.00
060,LG754322S,TCRP1201+ R400 W SIDE COVER **,0.0000,0.0000,0.00
060,LG754323S,TCRP1205+ R1000 TOTAL STATION **,0.0000,0.0000,0.00
060,LG754324S,Leica TCRP1203+ R1000 with Side Cover Total Station**,0.0000,0.0000,0.00
060,LG754326S,Leica TCRP1201+ R1000 with Side Cover Total Station**,0.0000,0.0000,0.00
060,LG754384,Leica GRZ122 360° Prism,0.0000,0.0000,0.00
060,LG754391,Leica GLS12 2m Telescopic Aluminium Reflector / Prism Pole with Leica Spigot,1.0000,0.0000,1.00
060,LG754598,Leica GVP640 Hard Container for System 1200 **,0.0000,0.0000,0.00
060,LG754713,CIRCULAR BUBBLE GDF111-1,0.0000,0.0000,0.00
060,LG754834,Leica GEB241 4.8AH Li-Ion Battery**,0.0000,0.0000,0.00
060,LG755008,Leica IR Remote Control for Rugby 55,0.0000,0.0000,0.00
060,LG756088,Leica Target Insert 150-300mm Red for Piper 100 / 200,0.0000,0.0000,0.00
060,LG756365,Leica GEV215 Y-Cable RX1250 to ATX to Battery,1.0000,0.0000,1.00
060,LG756367,Leica GEV217 Cable for RX1250 TPS1200,0.0000,0.0000,0.00
060,LG756465,Leica HDS6000 Repair + Calibration**,0.0000,0.0000,0.00
060,LG756471,Leica Internal Exchangeable Battery for HDS6000**,0.0000,0.0000,0.00
060,LG756625,Leica RX1250 extended OWI/LB2 remote control,0.0000,0.0000,0.00
060,LG756637,"Leica MPR122 360° Prism with 5/8"" Thread",0.0000,0.0000,0.00
060,LG757059,PCB ASSY POWER SUPPLY GSM5,0.0000,0.0000,0.00
060,LG757061,CAN TO RS232 INTERAFCE,0.0000,0.0000,0.00
060,LG757129,"Leica TM30 0.5"" Total Station **",0.0000,0.0000,0.00
060,LG757130,"TS30 0.5"" Total Station **",0.0000,0.0000,0.00
060,LG757202,CYCLONE PUBLISHER SOFTWARE NODE**,0.0000,0.0000,0.00
060,LG757203,CYCLONE PUBLISHER MODULE FLOAT **,0.0000,0.0000,0.00
060,LG757349,SCREW HEXALOBULAR SOCKET PAN H,0.0000,0.0000,0.00
060,LG757608,Leica Piper Red Target Insert 400-550mm,0.0000,0.0000,0.00
060,LG757761,Leica GTL4M 4m Telescopic Fibreglass Staff with Barcode,1.0000,0.0000,1.00
060,LG757938,Leica TRI 100 Tripod for Disto / Lino,0.0000,0.0000,0.00
060,LG758184,TARGET PLATE SET D3A/D3ABT,0.0000,0.0000,0.00
060,LG758192,Leica Disto Holster for D3 / D3a / D2aBT **,0.0000,0.0000,0.00
060,LG758448,Leica Lino LL2 Detector 784962**,0.0000,0.0000,0.00
060,LG758468,Leica GEV218 Data Cable TM/TS30 to PC**,0.0000,0.0000,0.00
060,LG758469,Leica GEV219 1.8m Power Cable for TM/TS30 CS10/CS15,0.0000,0.0000,0.00
060,LG758469U,GEV219 1.8M CABLE TM/TS30,0.0000,0.0000,0.00
060,LG758563,Leica GVP648 Upright Container for TM30/TS30 **,0.0000,0.0000,0.00
060,LG759034,RX1250 KEYPAD COLOR F7/F12 **,0.0000,0.0000,0.00
060,LG759156,RX900c WSinCe COLOUR CONTROL**,0.0000,0.0000,0.00
060,LG759163,GSW624 GLONASS OPTION,0.0000,0.0000,0.00
060,LG759257,Leica GEV220 Y-Cable TM/TS30 to External Battery 2m,0.0000,0.0000,0.00
060,LG759467,TCR1205+ R400 TOTAL STATION **,0.0000,0.0000,0.00
060,LG759468,TCR1203+ R400 TOTAL STATION **,0.0000,0.0000,0.00
060,LG759470,TCR1201+ R400 Total Station **,0.0000,0.0000,0.00
060,LG759680,TCRM1205+ R400 TOTAL STATION **,0.0000,0.0000,0.00
060,LG760346,Leica SmartWorx TPS1200 Appl. Onboard DXF Export,0.0000,0.0000,0.00
060,LG760725,CYCLONE MODEL NODE LOCKED LICE **,0.0000,0.0000,0.00
060,LG760726,CYCLONE-MODEL FLOAT**,0.0000,0.0000,0.00
060,LG760729,CYCLONE REGISTER SOFTWARE**,0.0000,0.0000,0.00
060,LG760732,CYCLONE-REGISTER FLOAT**,0.0000,0.0000,0.00
060,LG760735,UPGRADE CYC-MODEL TO FLOAT**,0.0000,0.0000,0.00
060,LG760738,UPGRADE CYCLONE-REGIS TO FLOAT **,0.0000,0.0000,0.00
060,LG760745,Cloudworx AUTOCAD PRO Permanent**,0.0000,0.0000,0.00
060,LG760746,CloudWorx PRO for AutoCAD**,0.0000,0.0000,0.00
060,LG760753,UPGR. CLOUDWORX BADIC - PRO**,0.0000,0.0000,0.00
060,LG760757,Leica CloudWorx AUTO-CAD - 3MTH RENTAL **,0.0000,0.0000,0.00
060,LG760861,Leica MCP700 Power Blade Control Panel,0.0000,0.0000,0.00
060,LG760862,MLS700 LASER RECEIVER w CASE**,0.0000,0.0000,0.00
060,LG760863,MPM700 Power Mast - 1.2M,0.0000,0.0000,0.00
060,LG760865,MCC701 COL CABLE CAN MIL4P 12M **,0.0000,0.0000,0.00
060,LG760869,EXTENSION CABLE MIL 4P/4S 3M**,0.0000,0.0000,0.00
060,LG760870,EXTENSION CABLE MIL 4S/4P 10M **,0.0000,0.0000,0.00
060,LG760873,MMB702 MOUNTING BRACKET MCP700,1.0000,0.0000,1.00
060,LG760972,Mikrofyn MD-40 Laser Receiver for Machine Control,0.0000,0.0000,0.00
060,LG761050,TRANSPORT CASE FOR XC1 **,0.0000,0.0000,0.00
060,LG761054,ADAPTER FROM CAN TO MIL **,0.0000,0.0000,0.00
060,LG761056,MSC3000 PROTECTED CABLE 5M**,0.0000,0.0000,0.00
060,LG761057,SENSOR CABLE 7.5M MC300 **,0.0000,0.0000,0.00
060,LG761058,SENSOR CABLE 10M MC300 **,0.0000,0.0000,0.00
060,LG761059,POWER CABLE 6M MC300 **,0.0000,0.0000,0.00
060,LG761061,EXTENSION CABLE CAN M12 5P 5M **,0.0000,0.0000,0.00
060,LG761062,EXTENSION CABLE 2M MC300 **,0.0000,0.0000,0.00
060,LG761063,SENSOR CABLE CAN M12 5P 5M ** Replacement - LG851347,0.0000,0.0000,0.00
060,LG761064,BRACKET FOR ANGLE SENSOR,1.0000,0.0000,1.00
060,LG761065,Leica Bracket for Bucket Sensor 360 **,0.0000,0.0000,0.00
060,LG761067,MAST FOR ROTAT SENSOR 1M **,0.0000,0.0000,0.00
060,LG761070,Leica GPS Antenna Adapter for Rotation Sensor**,0.0000,0.0000,0.00
060,LG761082,MSC700 Y-CABLE POWER STRGHT 8M **,0.0000,0.0000,0.00
060,LG761083,MVC700 HYDRAULIC CABLE 9M**,0.0000,0.0000,0.00
060,LG761084,MSC702 STR CABLE CAN MIL 4S 8M **,0.0000,0.0000,0.00
060,LG761085,MCC700 COIL CABLE CAN MIL 4P3M ** -> LG846153,0.0000,0.0000,0.00
060,LG761100,Leica Priority valve (OLS80) for OC Systems,0.0000,0.0000,0.00
060,LG761116,Leica MMB700 Quick Disconnect Box **,0.0000,0.0000,0.00
060,LG761119,BRACKET W LEGS F JUNCTION BOX **,0.0000,0.0000,0.00
060,LG761120,BRACKET JUNCTION BOX FLAT **,0.0000,0.0000,0.00
060,LG761126,VARIABLE BRACKET WELD-ON MAST **,0.0000,0.0000,0.00
060,LG761563,Leica Cable for Excavator Display**,0.0000,0.0000,0.00
060,LG761568,POWER CABLE FOR MCP1300 10M **,0.0000,0.0000,0.00
060,LG761581,CABLE GeoROG - MC1200 **,0.0000,0.0000,0.00
060,LG761676,BRACKET MNS 1250 RIGHT,0.0000,0.0000,0.00
060,LG761677,POWERBOX GNSS RECEIVER incl SW **,0.0000,0.0000,0.00
060,LG761677M3,POWERBOX no CASE + SW + 3YR **,0.0000,0.0000,0.00
060,LG761678,PowerAntenna GPS/GNSS MNA950GG **,0.0000,0.0000,0.00
060,LG761682,MIL KPT MNA ASSY,0.0000,0.0000,0.00
060,LG761693,ANGLE SENSOR FOR MC300,0.0000,0.0000,0.00
060,LG761694,ANGLE SENSOR W LASER CATCHER,0.0000,0.0000,0.00
060,LG761695,BUCKET SENSOR 360 ->LG795199**,0.0000,0.0000,0.00
060,LG761696,ROTATION SENSOR FOR MC300,0.0000,0.0000,0.00
060,LG761697,Leica Junction Box for Tilt Bucket,0.0000,0.0000,0.00
060,LG761702,CABLE TIES 4.8X200MM 100 PCS**,0.0000,0.0000,0.00
060,LG761703,Carrying Case for Excavator Display**,0.0000,0.0000,0.00
060,LG761720,BRACKET MNS 1250 LEFT,0.0000,0.0000,0.00
060,LG761762,Leica CLR290 Ceiling Pole Clamp Rod for Lino & Rugby Laser Levels,0.0000,0.0000,0.00
060,LG761808,COVER MNS1250 COMPLETE,0.0000,0.0000,0.00
060,LG761998,MMB700 SHOCK MOUNT FOR MPM700,0.0000,0.0000,0.00
060,LG762026,Leica GEV221 Y-Cable for Satel GX 12V Battery,1.0000,0.0000,1.00
060,LG762108,BUILDER RM200M POWER SET **,0.0000,0.0000,0.00
060,LG762198,Leica Disto Holster for Disto D2 NEW,0.0000,0.0000,0.00
060,LG762200,Leica Disto D2 **,0.0000,0.0000,0.00
060,LG762263,Leica Jogger 20 Automatic Level - 20x Optical Zoom **,0.0000,0.0000,0.00
060,LG762264,Leica Jogger 24 Automatic Level - 24x Optical Zoom**,0.0000,0.0000,0.00
060,LG762317,CROSS SLOPE SENSOR **,0.0000,0.0000,0.00
060,LG762322,"Leica GRT246 Carrier with 5/8"" Screw",0.0000,0.0000,0.00
060,LG762344,MMB1250 GFU EXC BRACKET **,0.0000,0.0000,0.00
060,LG762346,MMB1252 BRCKT F MCC1250 CABLE **,0.0000,0.0000,0.00
060,LG762348,MTC1251 Case for GNSS Machine Kit **,0.0000,0.0000,0.00
060,LG762351,MSC1251 6M CABLE PowerBox Ant **,0.0000,0.0000,0.00
060,LG762352,MSC1252 3M CABLE PB JLT/XC3**,0.0000,0.0000,0.00
060,LG762356,MSC1258 11m cable for GPS to the machines battery,0.0000,0.0000,0.00
060,LG762358,MSC1259 1.8M CABLE PWRBOX GEV **,0.0000,0.0000,0.00
060,LG762361,Leica MSC1261 GPS1200 to GFU 3m **,0.0000,0.0000,0.00
060,LG762368,MCC1250 6m GNSS ANTENNA CABLE **,0.0000,0.0000,0.00
060,LG762384,MSC1265 0.5M CABLE 2x PWRBOX**,0.0000,0.0000,0.00
060,LG762581,Leica MMB703 Mount Plate for Shock Mount,5.0000,0.0000,5.00
060,LG762621,UPLOAD KIT -> 781532 **,0.0000,0.0000,0.00
060,LG762628,Leica Sprinter 50 Digital Level without Memory **,0.0000,0.0000,0.00
060,LG762630,Leica Sprinter 150M Digital Level with Memory **,0.0000,0.0000,0.00
060,LG762630KIT,Leica Sprinter 150M Digital Level Kit - Includes GSS111 Staff + CTP104 Tripod **,0.0000,0.0000,0.00
060,LG762631,Leica Sprinter 250M Digital Level with Memory **,0.0000,0.0000,0.00
060,LG762771,Leica Roteo RRFC350 Remote Controller / Receiver**,0.0000,0.0000,0.00
060,LG762777,Leica Bracket for Rod-Eye Basic / RCR350 Laser Receiver **,0.0000,0.0000,0.00
060,LG762781,Leica GVP620 Container for TS0x TS1x,0.0000,0.0000,0.00
060,LG763275,CABLE 0.5M FOR CAN M12 **,0.0000,0.0000,0.00
060,LG763403,Leica SmartWorx TPS1200 Appl. LandXML Export,0.0000,0.0000,0.00
060,LG763532,Leica GZM29 20x20mm Retro Target / Reflective Tapes - Pack of 20,0.0000,0.0000,0.00
060,LG763533,Leica GZM30 40x40mm Retro Target / Reflective Tapes - Pack of 20,0.0000,0.0000,0.00
060,LG763534,Leica GZM31 60x60mm Retro Target Reflective Tapes - Pack of 20,0.0000,0.0000,0.00
060,LG763541,MSC1274 4M CABLE FOR DOZER I**,0.0000,0.0000,0.00
060,LG763542,MSC1275 0.5M CABLE P/BOX-C2S**,0.0000,0.0000,0.00
060,LG763702,EZiDIG BURIED SERVICE SENSOR U **,0.0000,0.0000,0.00
060,LG763703,EZiDIG POWER SUPPLY UNIT**,0.0000,0.0000,0.00
060,LG763704,EZiDIG DISPLAY UNIT**,0.0000,0.0000,0.00
060,LG763706,EZiDIG SENSOR CABLE 7.5M**,0.0000,0.0000,0.00
060,LG763709,EZiDIG STORAGE CASE**,0.0000,0.0000,0.00
060,LG763720,EZiDIG USER MANUAL**,0.0000,0.0000,0.00
060,LG763876,MSC1325 PowerBox CABLE LEMO 7M **,0.0000,0.0000,0.00
060,LG764002,Leica Cyclone II TOPO Permanent,0.0000,0.0000,0.00
060,LG764328,Leica Adapter cable DTM-Sensor (Lemo-Lemo) 3m **,0.0000,0.0000,0.00
060,LG764440,Leica GEV222 USB Data Cable for Sprinter Digital Levels,0.0000,0.0000,0.00
060,LG764452,Leica GSS113 3m Dual-Face One Piece Fibreglass Staff for Sprinter,0.0000,0.0000,0.00
060,LG764550,Leica Disto D5 **,0.0000,0.0000,0.00
060,LG764555,Leica Disto D8 (Bluetooth)**,0.0000,0.0000,0.00
060,LG764695,SNAP-LOCK ASSEMBLY,0.0000,0.0000,0.00
060,LG764700,Leica GEV223 Data cable USB to mini-USB 1.8m,2.0000,0.0000,2.00
060,LG764716,EZiDIG INSTALLATION KIT**,0.0000,0.0000,0.00
060,LG764717,EZDIG DISPLAY MOUNTING KIT**,0.0000,0.0000,0.00
060,LG764776,Leica Software Module Grader / Dozer Automatic **,0.0000,0.0000,0.00
060,LG764779,Leica UMC 3D Software Side Shift **,0.0000,0.0000,0.00
060,LG764785,CABLE MPC1300 TO CRADLE 4M **,0.0000,0.0000,0.00
060,LG764788,MPC1350 3D PANEL POWERGRADE,0.0000,0.0000,0.00
060,LG764824,"Leica TM30 1"" Total Station **",0.0000,0.0000,0.00
060,LG764836,MCP1300 2D CTRL PAN PowerGrade **,0.0000,0.0000,0.00
060,LG764841,MLB1300 Remote Display **,0.0000,0.0000,0.00
060,LG764847,Leica Manual Mast with Metric & Feet 1.4m**,0.0000,0.0000,0.00
060,LG764849,Leica External Switch for Dozer **,0.0000,0.0000,0.00
060,LG764850,MSC1302 External Switch Kit for Grader **,0.0000,0.0000,0.00
060,LG764856,"Leica MJB1303, Junction Box, CAN Cross, 5xM12",0.0000,0.0000,0.00
060,LG764865,SENSOR CABLE CAN M12 5P 3.5M**,0.0000,0.0000,0.00
060,LG764866,MSC1303 Cable Junction Box to Cradle 5m,0.0000,0.0000,0.00
060,LG764867,EXT CAN Y-CABLE MIL 4S/4P 3m**,0.0000,0.0000,0.00
060,LG764868,HYDR CABLE DUAL VALVE M12 4SH2,0.0000,0.0000,0.00
060,LG764869,MVC1301 DANFOSS CABLE M12 4S/H2 2M,1.0000,0.0000,1.00
060,LG764871,CABLE M12 - MIL 4P 2M**,0.0000,0.0000,0.00
060,LG764886,FILTERBOARD ASSEMBLED GS15,0.0000,0.0000,0.00
060,LG764910,Leica MMB1300 Cradle for iCP4 Control Panel,1.0000,0.0000,1.00
060,LG764911,BRACKET FOR CRADLE RAM 1.5SHT **,0.0000,0.0000,0.00
060,LG764919,Bracket for Rotation Sensor UN,1.0000,0.0000,1.00
060,LG765166,Leica HDS Battery Compartment Cradle for C10 / P30 / P40 / P50,0.0000,0.0000,0.00
060,LG765199,Leica MS1 Industrial Grade USB Memory Stick 1GB,0.0000,0.0000,0.00
060,LG765225I,MPC1300 3D + IND SW + 3YR CCP **,0.0000,0.0000,0.00
060,LG765239,MSC1277 10M CABLE PowerBox-Ant **,0.0000,0.0000,0.00
060,LG765278,FLEXLINE TS02ULTRA 5 **,0.0000,0.0000,0.00
060,LG765286K,FLEXLINE TS06 5 +KB **,0.0000,0.0000,0.00
060,LG765288K,FLEXLINE TS06power 3 +KB **,0.0000,0.0000,0.00
060,LG765290,Leica TS06 ultra 2” Total Station ** Service Booking Only,0.0000,0.0000,0.00
060,LG765292,FLEXLINE TS06ultra 5 **,0.0000,0.0000,0.00
060,LG765304SK,FLEXLINE TS09power 3 **,0.0000,0.0000,0.00
060,LG765310,Leica GTS26 2nd Keyboard for TS02/TS06/TS06+,0.0000,0.0000,0.00
060,LG765312,"Leica TS02 Applications Lic ""COGO""",0.0000,0.0000,0.00
060,LG765348,Leica Disto Battery Cover for D5 / D8 **,0.0000,0.0000,0.00
060,LG765545,Leica Carry Case for 2D Panel & Manual **,0.0000,0.0000,0.00
060,LG765559,Leica SmartWorx TPS1200 Appl. Traverse Adjustment (req. 734170),0.0000,0.0000,0.00
060,LG765665N,Leica Rugby 320SG with NiMH Battery**,0.0000,0.0000,0.00
060,LG765668,Leica Remote Control for Rugby 410DG/420DG,0.0000,0.0000,0.00
060,LG765733,Leica AR25 GNSS Choke-Ring Antenna,0.0000,0.0000,0.00
060,LG765734,Leica Radome for AR25 GNSS Antenna,0.0000,0.0000,0.00
060,LG765819,MSC10 DX10 PWR CABLE CIG **,0.0000,0.0000,0.00
060,LG766087,Leica Cradle to Powerbox Cable - 2m,1.0000,0.0000,1.00
060,LG766087FB,Leica Cradle to Powerbox Cable - 2m - Fullbore,0.0000,0.0000,0.00
060,LG766089,Leica MSC1318 Cable TCPS27S -> CRDL2,0.0000,0.0000,0.00
060,LG766225,UMC 3D UPGR GRAD/DOZ ind AUTO **,0.0000,0.0000,0.00
060,LG766227,Leica UMC 3D UPGR GRAD/DOZ aut EXCAV **,0.0000,0.0000,0.00
060,LG766228,Leica UMC 3D UPGR EXCAV Grader / Dozer AUT **,0.0000,0.0000,0.00
